URL,Product_id,BrandName,Category,Individual_category,category_by_Gender,Description,DiscountPrice (in Rs),OriginalPrice (in Rs),Discount Offer,Column2,SizeOption,Ratings,Reviews
https://www.myntra.com/boxers/urban-scottish/urban-scottish-men-pack-of-2-printed----pure-cotton-boxers-usbx1802/8726889/buy,8726889,URBAN SCOTTISH,Inner Wear &  Sleep Wear,boxers,Men,urban scottish men pack of 2 printed    pure cotton boxers usbx1802,629,1499,869.42,629.00,"S, M, L, XL, XXL",4.2,364
https://www.myntra.com/boxers/levis/levis-men-pack-of-2-pure-cotton-checked-boxers/18028778/buy,18028778,Levis,Inner Wear &  Sleep Wear,boxers,Men,levis men pack of 2 pure cotton checked boxers,,1098,,534.07,"S, M, L, XL",4.5,364
https://www.myntra.com/shirts/roadster/roadster-men-grey-regular-fit-solid-casual-shirt/11326994/buy,11326994,Roadster,Topwear,shirts,Men,roadster men grey regular fit solid casual shirt,599,1199,599.50,599.00,"38, 40, 42, 44",4.1,364
https://www.myntra.com/shirts/roadster/roadster-men-teal-blue-regular-fit-solid-sustainable-casual-shirt/10945078/buy,10945078,Roadster,Topwear,shirts,Men,roadster men teal blue regular fit solid sustainable casual shirt,559,1399,839.40,559.00,"38, 40, 42, 44",4.2,364
https://www.myntra.com/shirts/wrogn/wrogn-men-olive-green--black-slim-fit-printed-casual-shirt/11361552/buy,11361552,WROGN,Topwear,shirts,Men,wrogn men olive green  black slim fit printed casual shirt,1099,2199,1099.50,1099.00,"39, 40, 42, 44, 46",4.3,364
https://www.myntra.com/tshirts/bewakoof/bewakoof-men-white-world-peace-printed-round-neck-pure-cotton-t-shirt/13552842/buy,13552842,Bewakoof,Topwear,tshirts,Men,bewakoof men white world peace printed round neck pure cotton t shirt,439,499,60.00,439.00,"S, M, L, XL, XXL, 3XL",4.4,364
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-men-navy-round-neck-pure-cotton-t-shirt/1758079/buy,1758079,Mast & Harbour,Topwear,tshirts,Men,mast  harbour men navy round neck pure cotton t shirt,239,599,359.40,239.00,"S, M, L, XL",4.3,364
https://www.myntra.com/tshirts/roadster/roadster-men-navy--white-striped-round-neck-pure-cotton-t-shirt/12024978/buy,12024978,Roadster,Topwear,tshirts,Men,roadster men navy  white striped round neck pure cotton t shirt,539,899,359.60,539.00,"XS, S, M, L, XL",4.2,364
https://www.myntra.com/kurta-sets/kalini/kalini-women-teal-blue--golden-printed-kurti-with-sharara/17193226/buy,17193226,KALINI,Indian Wear,kurta-sets,Women,kalini women teal blue  golden printed kurti with sharara,924,2499,1574.37,924.00,"S, M, L, XL, XXL, 3XL, 4XL, 5XL",4.5,364
https://www.myntra.com/kurtas/anouk/anouk-women-mustard-yellow--black-geometric-print-pure-cotton-kurta/14663990/buy,14663990,Anouk,Indian Wear,kurtas,Women,anouk women mustard yellow  black geometric print pure cotton kurta,349,999,649.35,349.00,"XS, S, M, L, XL, XXL",3.9,364
https://www.myntra.com/leggings/go-colors/go-colors-women-beige-solid-ankle-length-leggings/8756621/buy,8756621,Go Colors,Indian Wear,leggings,Women,go colors women beige solid ankle length leggings,,599,,1066.02,"S, M, L, XL",4.4,364
https://www.myntra.com/bra/dressberry/dressberry-beige-t-shirt-bra---medium-coverage-lightly-padded/14618980/buy,14618980,DressBerry,Lingerie & Sleep Wear,bra,Women,dressberry beige t shirt bra   medium coverage lightly padded,412,1649,1236.75,412.00,"32B, 32C, 34B, 34C, 36B, 36C, 38B",3.8,364
https://www.myntra.com/briefs/dressberry/dressberry-women-pack-of-3-pure-cotton-solid-briefs-db-solid-bik-new-002/14917714/buy,14917714,DressBerry,Lingerie & Sleep Wear,briefs,Women,dressberry women pack of 3 pure cotton solid briefs db solid bik new 002,399,999,599.40,399.00,"S, M, L, XL",4.3,364
https://www.myntra.com/tops/herenow/herenow-women-blue--red-printed-shirt-style-top/4606525/buy,4606525,HERE&NOW,Plus Size,tops,Women,herenow women blue  red printed shirt style top,919,1149,229.80,919.00,"XS, S, M, L, XL, XXL",4.4,364
https://www.myntra.com/tshirts/dressberry/dressberry-women-blue-printed-round-neck-t-shirt/11003410/buy,11003410,DressBerry,Sports Wear,tshirts,Women,dressberry women blue printed round neck t shirt,499,999,499.50,499.00,"XS, S, M, L, XL",4.4,364
https://www.myntra.com/tops/mast--harbour/mast--harbour-women-navy-blue-solid-a-line-top/11711852/buy,11711852,Mast & Harbour,Western,tops,Women,mast  harbour women navy blue solid a line top,,1099,549.50,0.00,"XS, S, M, L, XL",4.3,364
https://www.myntra.com/tops/sassafras/sassafras-green--pink-floral-print-puff-sleeves-a-line-top/13581116/buy,13581116,SASSAFRAS,Western,tops,Women,sassafras green  pink floral print puff sleeves a line top,,1299,649.50,0.00,"XS, S, M, L, XL, XXL",4.1,364
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-navy-blue-printed-round-neck-t-shirt/12930448/buy,12930448,Mast & Harbour,Western,tshirts,Women,mast  harbour women navy blue printed round neck t shirt,,749,250.00,0.00,"XS, S, M, L, XL",4.3,364
https://www.myntra.com/tops/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-black-solid-boxy-top/10620024/buy,10620024,HRX by Hrithik Roshan,Western,tops,Women,hrx by hrithik roshan women black solid boxy top,,899,494.45,0.00,"S/M, L/XL",4.2,364
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-printed-pure-cotton-tshirts/17525534/buy,17525534,Mast & Harbour,Western,tshirts,Women,mast  harbour women pack of 2 printed pure cotton tshirts,,1598,,470.00,"M, S, XS, XL, L",4.4,364
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-printed-pure-cotton-tshirts/17525526/buy,17525526,Mast & Harbour,Western,tshirts,Women,mast  harbour women pack of 2 printed pure cotton tshirts,,1598,,470.00,"L, M, S, XS, XL",4.4,364
https://www.myntra.com/jeans/wrogn/wrogn-men-black-slim-fit-mid-rise-clean-look-stretchable-jeans/12422272/buy,12422272,WROGN,Bottom Wear,jeans,Men,wrogn men black slim fit mid rise clean look stretchable jeans,1679,2799,1119.60,1679.00,"28, 30, 32, 34, 36, 38",4.2,363
https://www.myntra.com/trousers/roadster/roadster-men-green-regular-fit-solid-chinos/11354700/buy,11354700,Roadster,Bottom Wear,trousers,Men,roadster men green regular fit solid chinos,839,2099,1259.40,839.00,"28, 30, 32, 34, 36",4,363
https://www.myntra.com/track-pants/wrogn/wrogn-men-olive-green-slim-fit-joggers/10410222/buy,10410222,WROGN,Bottom Wear,track-pants,Men,wrogn men olive green slim fit joggers,1049,2099,1049.50,1049.00,"S, M, L, XL, XXL",4,363
https://www.myntra.com/jeans/highlander/highlander-men-grey-tapered-fit-jeans/13938068/buy,13938068,HIGHLANDER,Bottom Wear,jeans,Men,highlander men grey tapered fit jeans,824,1649,824.50,824.00,"30, 32, 34, 36, 38",3.9,363
https://www.myntra.com/lounge-shorts/us-polo-assn/us-polo-assn-men-black-solid-lounge-shorts/11446270/buy,11446270,U.S. Polo Assn.,Inner Wear &  Sleep Wear,lounge-shorts,Men,us polo assn men black solid lounge shorts,599,749,149.80,599.00,"S, M, L",4.4,363
https://www.myntra.com/boxers/levis/levis-men-pack-of-2-pure-cotton-checked-boxers/18028766/buy,18028766,Levis,Inner Wear &  Sleep Wear,boxers,Men,levis men pack of 2 pure cotton checked boxers,,1098,,534.07,"S, M, L, XL",4.5,363
https://www.myntra.com/sweatshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-outdoor-men-grey-solid-fleece-sweatshirt/9965797/buy,9965797,HRX by Hrithik Roshan,Sports Wear,sweatshirts,Men,hrx by hrithik roshan outdoor men grey solid fleece sweatshirt,524,1499,974.35,524.00,"S, M, L, XL, XXL",3.7,363
https://www.myntra.com/tshirts/huetrap/huetrap-men-black-printed-scoop-neck-t-shirt/6557875/buy,6557875,Huetrap,Topwear,tshirts,Men,huetrap men black printed scoop neck t shirt,493,1299,805.38,493.00,"S, M, L, XL, XXL",4.2,363
https://www.myntra.com/shirts/roadster/roadster-men-pink--black-graphic-printed-pure-cotton-sustainable-casual-shirt/12947768/buy,12947768,Roadster,Topwear,shirts,Men,roadster men pink  black graphic printed pure cotton sustainable casual shirt,899,1499,599.60,899.00,"38, 40, 42, 44",4.1,363
https://www.myntra.com/tshirts/us-polo-assn/us-polo-assn-men-green--navy-blue-slim-fit-striped-round-neck-pure-cotton-t-shirt/13780172/buy,13780172,U.S. Polo Assn.,Topwear,tshirts,Men,us polo assn men green  navy blue slim fit striped round neck pure cotton t shirt,1169,1799,629.65,1169.00,"S, M, L, XL, XXL, 3XL",4.6,363
https://www.myntra.com/jackets/us-polo-assn/us-polo-assn-men-burgundy-solid-packable-puffer-jacket/12635774/buy,12635774,U.S. Polo Assn.,Topwear,jackets,Men,us polo assn men burgundy solid packable puffer jacket,5399,5999,599.90,5399.00,"S, M, L, XL, XXL, 3XL",4.2,363
https://www.myntra.com/tshirts/herenow/herenow-men-black-solid-round-neck-t-shirt/12816776/buy,12816776,HERE&NOW,Topwear,tshirts,Men,herenow men black solid round neck t shirt,384,699,314.55,384.00,"S, M, L, XL",4,363
https://www.myntra.com/kurtas/vishudh/vishudh-women-coral-ethnic-motifs-printed-kurta/14427434/buy,14427434,Vishudh,Indian Wear,kurtas,Women,vishudh women coral ethnic motifs printed kurta,413,1149,735.36,413.00,"S, M, L, XL, XXL",4.3,363
https://www.myntra.com/tops/vishudh/vishudh-women-turquoise-blue-embroidered-high-low-top/11305490/buy,11305490,Vishudh,Indian Wear,tops,Women,vishudh women turquoise blue embroidered high low top,505,1149,643.44,505.00,"S, M, L, XL, XXL",4.2,363
https://www.myntra.com/kurtas/ziyaa/ziyaa-women-magenta-printed-straight-kurta/11243390/buy,11243390,ZIYAA,Indian Wear,kurtas,Women,ziyaa women magenta printed straight kurta,549,1526,976.64,549.00,"S, M, L, XL, XXL, 3XL",3.6,363
https://www.myntra.com/palazzos/vishudh/vishudh-women-green--off-white-checked-straight-palazzos/12822732/buy,12822732,Vishudh,Indian Wear,palazzos,Women,vishudh women green  off white checked straight palazzos,377,899,521.42,377.00,"28, 30, 32, 34, 36",4,363
https://www.myntra.com/lounge-pants/etc/etc-women-black--peach-coloured-regular-fit-floral-print-pure-cotton-lounge-pants/14059910/buy,14059910,ETC,Lingerie & Sleep Wear,lounge-pants,Women,etc women black  peach coloured regular fit floral print pure cotton lounge pants,384,1099,714.35,384.00,"S, M, L, XL",4.3,363
https://www.myntra.com/nightdress/claura/claura-black-solid-nightdress-st-53/9576439/buy,9576439,Claura,Lingerie & Sleep Wear,nightdress,Women,claura black solid nightdress st 53,675,1299,623.52,675.00,"M, L, XL",4.2,363
https://www.myntra.com/palazzos/pluss/pluss-women-black-solid-wide-leg-palazzos/11034892/buy,11034892,plusS,Plus Size,palazzos,Women,pluss women black solid wide leg palazzos,990,1980,990.00,990.00,"34, 36, 38, 40, 42, 44, 46, 48",4.4,363
https://www.myntra.com/kurta-sets/sangria/sangria-women-off-white--golden-yoke-design-kurta-with-trousers/12105118/buy,12105118,Sangria,Plus Size,kurta-sets,Women,sangria women off white  golden yoke design kurta with trousers,799,1999,1199.40,799.00,"XS, S, M, L, XL, XXL, 3XL",4.1,363
https://www.myntra.com/trousers/tokyo-talkies/tokyo-talkies-women-beige-tapered-fit-pleated-trousers/16607342/buy,16607342,Tokyo Talkies,Western,trousers,Women,tokyo talkies women beige tapered fit pleated trousers,,1449,854.91,0.00,"28, 30, 32, 34",4,363
https://www.myntra.com/dresses/anouk/anouk-women-black-printed-fit-and-flare-dress/12134606/buy,12134606,Anouk,Western,dresses,Women,anouk women black printed fit and flare dress,,1799,1259.30,0.00,"XS, S, M, L, XL, XXL",4.1,363
https://www.myntra.com/sweaters/roadster/roadster-women-olive-green--beige-abstract-self-design-pullover-sweater/11990820/buy,11990820,Roadster,Western,sweaters,Women,roadster women olive green  beige abstract self design pullover sweater,,1799,1259.30,0.00,"XS, S, M, L, XL, XXL",4.5,363
https://www.myntra.com/dresses/rare/rare-women-blue-solid-maxi-dress/2271604/buy,2271604,RARE,Western,dresses,Women,rare women blue solid maxi dress,,1899,1044.45,0.00,"S, M, L, XL",4.3,363
https://www.myntra.com/trousers/mast--harbour/mast--harbour-women-black-pure-cotton-regular-fit-solid-cropped-cargos/13097000/buy,13097000,Mast & Harbour,Western,trousers,Women,mast  harbour women black pure cotton regular fit solid cropped cargos,,2299,919.60,0.00,"26, 28, 30, 32, 34, 36",4.1,363
https://www.myntra.com/tshirts/kook-n-keech-disney/kook-n-keech-disney-women-black-mickey-mouse-printed-cotton-pure-cotton-t-shirt/12105942/buy,12105942,Kook N Keech Disney,Western,tshirts,Women,kook n keech disney women black mickey mouse printed cotton pure cotton t shirt,,999,500.00,0.00,"XS, S, M, L, XL",4.3,363
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-printed-pure-cotton-tshirts/17525522/buy,17525522,Mast & Harbour,Western,tshirts,Women,mast  harbour women pack of 2 printed pure cotton tshirts,,1598,,470.00,"XS, XL, L, M, S",4.4,363
https://www.myntra.com/leggings/twin-birds/twin-birds-women-maroon-solid-cherry-berry-ankle-length-leggings/11902206/buy,11902206,TWIN BIRDS,Western,leggings,Women,twin birds women maroon solid cherry berry ankle length leggings,,549,,470.00,"S, M, L",4.6,363
https://www.myntra.com/jeans/highlander/highlander-men-black-tapered-fit-mid-rise-clean-look-stretchable-jeans/10759426/buy,10759426,HIGHLANDER,Bottom Wear,jeans,Men,highlander men black tapered fit mid rise clean look stretchable jeans,759,1899,1139.40,759.00,"30, 32, 34, 36, 38",4,362
https://www.myntra.com/track-pants/herenow/herenow-men-black-printed-detail-joggers/12008456/buy,12008456,HERE&NOW,Bottom Wear,track-pants,Men,herenow men black printed detail joggers,989,1799,809.55,989.00,"S, M, L, XL",4.1,362
https://www.myntra.com/track-pants/allen-solly-sport/allen-solly-sport-men-charcoal-grey-printed-joggers/7827661/buy,7827661,Allen Solly Sport,Bottom Wear,track-pants,Men,allen solly sport men charcoal grey printed joggers,934,1699,764.55,934.00,"S, M, L, XL, XXL, 3XL",3.9,362
https://www.myntra.com/jeans/urbano-fashion/urbano-fashion-men-white-mid-rise-clean-look-stretchable-jogger-jeans/11744402/buy,11744402,Urbano Fashion,Bottom Wear,jeans,Men,urbano fashion men white mid rise clean look stretchable jogger jeans,927,1599,671.58,927.00,"28, 30, 32, 34, 36, 38, 40",3.9,362
https://www.myntra.com/kurtas/anouk/anouk-men-black-thread-work-kurta/13238930/buy,13238930,Anouk,Indian Wear,kurtas,Men,anouk men black thread work kurta,559,1599,1039.35,559.00,"S, M, L, XL, XXL",4,362
https://www.myntra.com/trunk/damensch/damensch-men-deo-soft-deodorizing-micro-modal-solid-trunks-dam-dc-t-obobob-pack-3-mix/9599065/buy,9599065,DAMENSCH,Inner Wear &  Sleep Wear,trunk,Men,damensch men deo soft deodorizing micro modal solid trunks dam dc t obobob pack 3 mix,,1250,,534.07,"S, M, L, XL, XXL",4.5,362
https://www.myntra.com/briefs/van-heusen/van-heusen-men-grey-melange-briefs-ihibr1sk4530009/6968606/buy,6968606,Van Heusen,Inner Wear &  Sleep Wear,briefs,Men,van heusen men grey melange briefs ihibr1sk4530009,,279,,534.07,"S, M, L",4.5,362
https://www.myntra.com/sweatshirts/mast--harbour/mast--harbour-men-neon-green-pure-cotton-solid-sweatshirt/12147876/buy,12147876,Mast & Harbour,Topwear,sweatshirts,Men,mast  harbour men neon green pure cotton solid sweatshirt,679,1699,1019.40,679.00,"S, M, L, XL",4.3,362
https://www.myntra.com/bra/zivame/zivame-grey-solid-underwired-lightly-padded-balconette-bra-zi1774fashepurp/10329353/buy,10329353,Zivame,Lingerie & Sleep Wear,bra,Women,zivame grey solid underwired lightly padded balconette bra zi1774fashepurp,674,1499,824.45,674.00,"34C, 36C, 38C, 32D, 38D, 34D, 36D, 36B, 38B, 32B, 32C, 34B",4,362
https://www.myntra.com/bra/da-intimo/da-intimo-black-lace-non-padded-non-wired-everyday-bra-di-808/1735567/buy,1735567,Da Intimo,Lingerie & Sleep Wear,bra,Women,da intimo black lace non padded non wired everyday bra di 808,174,499,324.35,174.00,"32B, 32C, 32D, 34B, 34C, 34D, 34E, 34F, 36B, 36C, 36D, 36E, 36F, 38B, 38C, 38D, 38E, 38F, 40B, 40C, 40D, 40E, 40F, 42B, 42C, 42D, 42E, 42F",4.1,362
https://www.myntra.com/bra/sztori/sztori-plus-size-white-solid-non-wired-non-padded-everyday-bra-sz-bra-715d/10305007/buy,10305007,Sztori,Lingerie & Sleep Wear,bra,Women,sztori plus size white solid non wired non padded everyday bra sz bra 715d,339,849,510.00,339.00,"38B, 38C, 38D, 40B, 40C, 40D, 42B, 42C, 42D, 44B, 44C, 44D, 46B, 46C, 46D",4.4,362
https://www.myntra.com/dresses/pluss/pluss-women-black--olive-brown-floral-print-tiered-wrap-dress/12916552/buy,12916552,plusS,Plus Size,dresses,Women,pluss women black  olive brown floral print tiered wrap dress,879,2199,1319.40,879.00,"S, M, L, XL, XXL, 3XL, 4XL",4.2,362
https://www.myntra.com/sweatshirts/roadster/roadster-women-burgundy-solid-hooded-sweatshirt/11991414/buy,11991414,Roadster,Western,sweatshirts,Women,roadster women burgundy solid hooded sweatshirt,,1099,714.35,0.00,"XS, S, M, L, XL, XXL",4.4,362
https://www.myntra.com/sweaters/roadster/roadster-women-black--beige-solid-cardigan/6397664/buy,6397664,Roadster,Western,sweaters,Women,roadster women black  beige solid cardigan,,1299,844.35,0.00,"XS, S, M, L, XL, XXL",4,362
https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-rust-solid-a-line-dress/12054658/buy,12054658,Tokyo Talkies,Western,dresses,Women,tokyo talkies women rust solid a line dress,,1799,1025.43,0.00,"S, M, L, XL",4.4,362
https://www.myntra.com/dresses/rare/rare-women-black-printed-maxi-dress/2271603/buy,2271603,RARE,Western,dresses,Women,rare women black printed maxi dress,,1899,1101.42,0.00,"S, M, L, XL",4,362
https://www.myntra.com/jeans/chemistry/chemistry-women-blue-flared-mid-rise-clean-look-stretchable-jeans/8317523/buy,8317523,Chemistry,Western,jeans,Women,chemistry women blue flared mid rise clean look stretchable jeans,,2299,804.65,0.00,"26, 28, 30, 32, 34",4.4,362
https://www.myntra.com/jackets/campus-sutra/campus-sutra-women-black-solid-windcheater-biker-jacket-with-faux-fur-trim-detail/12181880/buy,12181880,Campus Sutra,Western,jackets,Women,campus sutra women black solid windcheater biker jacket with faux fur trim detail,,2799,1679.40,0.00,"S, M, L, XL",4.3,362
https://www.myntra.com/shorts/c9-airwear/c9-airwear-women-black-solid-regular-fit-sports-shorts/7498194/buy,7498194,C9 AIRWEAR,Western,shorts,Women,c9 airwear women black solid regular fit sports shorts,,549,82.35,0.00,"24, 26, 28, 30",4.5,362
https://www.myntra.com/tshirts/tokyo-talkies/tokyo-talkies-women-green-t-shirt/14424514/buy,14424514,Tokyo Talkies,Western,tshirts,Women,tokyo talkies women green t shirt,,649,382.91,0.00,"S, M, L, XL",4.6,362
https://www.myntra.com/tshirts/tokyo-talkies/tokyo-talkies-women-white-v-neck-t-shirt/14424880/buy,14424880,Tokyo Talkies,Western,tshirts,Women,tokyo talkies women white v neck t shirt,,699,412.41,0.00,"S, M, L, XL",4.2,362
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-printed-cotton-tshirts/17525578/buy,17525578,Mast & Harbour,Western,tshirts,Women,mast  harbour women pack of 2 printed cotton tshirts,,1598,,470.00,"XL, L, M, S, XS",4.4,362
https://www.myntra.com/trousers/highlander/highlander-men-khaki-slim-fit-chinos/1390618/buy,1390618,HIGHLANDER,Bottom Wear,trousers,Men,highlander men khaki slim fit chinos,579,999,419.58,579.00,"30, 32, 34, 36, 38",4,361
https://www.myntra.com/jeans/moda-rapido/moda-rapido-men-black-slim-fit-mid-rise-clean-look-stretchable-printed-jeans/10619728/buy,10619728,Moda Rapido,Bottom Wear,jeans,Men,moda rapido men black slim fit mid rise clean look stretchable printed jeans,1499,2999,1499.50,1499.00,"28, 30, 32, 34, 36",3.8,361
https://www.myntra.com/jeans/highlander/highlander-men-grey-tapered-fit-mid-rise-clean-look-stretchable-jeans/12425518/buy,12425518,HIGHLANDER,Bottom Wear,jeans,Men,highlander men grey tapered fit mid rise clean look stretchable jeans,554,1499,944.37,554.00,"30, 32, 34, 36, 38",3.8,361
https://www.myntra.com/boxers/us-polo-assn/us-polo-assn-white-printed-pure-cotton-boxers-i021-001/859279/buy,859279,U.S. Polo Assn.,Inner Wear &  Sleep Wear,boxers,Men,us polo assn white printed pure cotton boxers i021 001,636,749,112.35,636.00,"S, M, L, XL, XXL",4.5,361
https://www.myntra.com/trunk/damensch/damensch-men-deo-soft-deodorizing-micro-modal-pride-collection-trunks-dam-pr2-t-pack-3-wgwbkb-mix/11109296/buy,11109296,DAMENSCH,Inner Wear &  Sleep Wear,trunk,Men,damensch men deo soft deodorizing micro modal pride collection trunks dam pr2 t pack 3 wgwbkb mix,,1250,,534.07,"S, M, L, XL, XXL",4.5,361
https://www.myntra.com/tshirts/austin-wood/austin-wood-men-white--navy-blue-striped-polo-collar-t-shirt/11554774/buy,11554774,Austin wood,Topwear,tshirts,Men,austin wood men white  navy blue striped polo collar t shirt,509,1499,989.34,509.00,"S, M, L, XL, XXL, 3XL",3.8,361
https://www.myntra.com/tshirts/louis-philippe/louis-philippe-men-yellow-polo-collar-t-shirt/14047668/buy,14047668,Louis Philippe,Topwear,tshirts,Men,louis philippe men yellow polo collar t shirt,1234,1899,664.65,1234.00,"S, M, L, XL, XXL, 3XL",4.7,361
https://www.myntra.com/shirts/dennison/dennison-men-green-regular-fit-solid-formal-shirt/1950264/buy,1950264,DENNISON,Topwear,shirts,Men,dennison men green regular fit solid formal shirt,639,1999,1359.32,639.00,"38, 40, 42, 44",3.9,361
https://www.myntra.com/kurta-sets/ahika/ahika-women-black--white-printed-kurta-with-trousers--dupatta/13415734/buy,13415734,AHIKA,Indian Wear,kurta-sets,Women,ahika women black  white printed kurta with trousers  dupatta,1678,3997,2318.26,1678.00,"S, M, L, XL, XXL",4.4,361
https://www.myntra.com/tops/moda-rapido/moda-rapido-women-grey-printed-empire-top/1954427/buy,1954427,Moda Rapido,Plus Size,tops,Women,moda rapido women grey printed empire top,699,1399,699.50,699.00,"S, M, L, XL, XXL",3.3,361
https://www.myntra.com/tops/revolution/revolution-plus-size-black-crop-fitted-top/12871952/buy,12871952,Revolution,Plus Size,tops,Women,revolution plus size black crop fitted top,1104,1600,496.00,1104.00,"XL, XXL, 3XL, 4XL, 5XL, 6XL",4.5,361
https://www.myntra.com/track-pants/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-black-printed-slim-fit-bio-wash-antimicrobial-lifestyle-jogger/12167244/buy,12167244,HRX by Hrithik Roshan,Sports Wear,track-pants,Women,hrx by hrithik roshan women black printed slim fit bio wash antimicrobial lifestyle jogger,854,1899,1044.45,854.00,"XS, S, M, L, XL",4.5,361
https://www.myntra.com/shirts/roadster/roadster-women-black--white-regular-fit-polka-dot-print-casual-shirt/13298988/buy,13298988,Roadster,Western,shirts,Women,roadster women black  white regular fit polka dot print casual shirt,,1099,600.00,0.00,"XS, S, M, L, XL, XXL",4.3,361
https://www.myntra.com/tshirts/dillinger/dillinger-sage-green-graphic-printed-pure-cotton-oversized-pure-cotton-t-shirt/15338610/buy,15338610,DILLINGER,Western,tshirts,Women,dillinger sage green graphic printed pure cotton oversized pure cotton t shirt,,1399,811.42,0.00,"XS, S, M, L, XL",4.5,361
https://www.myntra.com/sweatshirts/mast--harbour/mast--harbour-women-navy-blue--cream-coloured-colourblocked-hooded-sweatshirt/1859237/buy,1859237,Mast & Harbour,Western,sweatshirts,Women,mast  harbour women navy blue  cream coloured colourblocked hooded sweatshirt,,1599,719.55,0.00,"S, M, L, XL",4.2,361
https://www.myntra.com/tops/berrylush/berrylush-navy-blue-floral-printed-top-with-puff-sleeves/13531116/buy,13531116,Berrylush,Western,tops,Women,berrylush navy blue floral printed top with puff sleeves,,1699,951.44,0.00,"S, M, L, XL",4.4,361
https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-rust-red-solid-wrap-dress/11995794/buy,11995794,Tokyo Talkies,Western,dresses,Women,tokyo talkies women rust red solid wrap dress,,1799,1043.42,0.00,"S, M, L, XL",4.3,361
https://www.myntra.com/trousers/ether/ether-women-black-skinny-fit-solid-cropped-formal-trousers/11746244/buy,11746244,ether,Western,trousers,Women,ether women black skinny fit solid cropped formal trousers,,1899,1044.45,0.00,"26, 28, 30, 32, 34, 36",3.6,361
https://www.myntra.com/tshirts/tokyo-talkies/tokyo-talkies-women-pink-t-shirt/14424520/buy,14424520,Tokyo Talkies,Western,tshirts,Women,tokyo talkies women pink t shirt,,649,382.91,0.00,"S, M, L, XL",4.5,361
https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-women-white--navy-blue-colourblocked-round-neck-t-shirt/11092660/buy,11092660,Roadster,Western,tshirts,Women,the roadster lifestyle co women white  navy blue colourblocked round neck t shirt,,799,439.45,0.00,"XS, S, M, L, XL",4.3,361
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pink-solid-round-neck-t-shirt-with-contrast-pocket/11711900/buy,11711900,Mast & Harbour,Western,tshirts,Women,mast  harbour women pink solid round neck t shirt with contrast pocket,,799,439.45,0.00,"XS, S, M, L, XL",4.2,361
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-printed-cotton-t-shirt/17526492/buy,17526492,Mast & Harbour,Western,tshirts,Women,mast  harbour women pack of 2 printed cotton t shirt,,1598,,470.00,"XS, S, M, L, XL",4.3,361
https://www.myntra.com/leggings/twin-birds/twin-birds-women-gold-toned-solid-ankle-length-shimmer-leggings/13387724/buy,13387724,TWIN BIRDS,Western,leggings,Women,twin birds women gold toned solid ankle length shimmer leggings,,749,,470.00,"S, M, L, XL, XXL",4.5,361
https://www.myntra.com/jeans/wrogn/wrogn-men-blue-mid-rise-clean-look-stretchable-jogger-jeans/10685384/buy,10685384,WROGN,Bottom Wear,jeans,Men,wrogn men blue mid rise clean look stretchable jogger jeans,1499,2999,1499.50,1499.00,"28, 30, 32, 34, 36, 38",4.1,360
https://www.myntra.com/jeans/wrogn/wrogn-men-black-skinny-fit-mid-rise-clean-look-stretchable-jeans/11359148/buy,11359148,WROGN,Bottom Wear,jeans,Men,wrogn men black skinny fit mid rise clean look stretchable jeans,1199,2399,1199.50,1199.00,"28, 30, 32, 34, 36, 38",4.2,360
https://www.myntra.com/track-pants/adidas/adidas-men-black-essentials-classics-solid-sustainable-track-pants/10528440/buy,10528440,ADIDAS,Bottom Wear,track-pants,Men,adidas men black essentials classics solid sustainable track pants,1494,2299,804.65,1494.00,"XS, S, M, L, XL, XXL",4.3,360
https://www.myntra.com/jeans/highlander/highlander-men-blue-tapered-fit-mid-rise-clean-look-cropped-jeans/13108612/buy,13108612,HIGHLANDER,Bottom Wear,jeans,Men,highlander men blue tapered fit mid rise clean look cropped jeans,540,1149,608.97,540.00,"30, 32, 34, 36, 38",3.9,360
https://www.myntra.com/lounge-pants/xyxx/xyxx-men-super-combed-cotton-checkmate-lounge-pants-xypyjm09/10852562/buy,10852562,XYXX,Inner Wear &  Sleep Wear,lounge-pants,Men,xyxx men super combed cotton checkmate lounge pants xypyjm09,629,769,140.00,629.00,"S, M, L, XL",4.3,360
https://www.myntra.com/shirts/locomotive/locomotive-men-white-slim-fit-solid-casual-shirt/10713094/buy,10713094,LOCOMOTIVE,Topwear,shirts,Men,locomotive men white slim fit solid casual shirt,428,1299,870.33,428.00,"39, 40, 42, 44",4.2,360
